beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
1,1.3,3,True,common_voice_en_20405318,The planetoid orbits the Sun between Mars and Jupiter.,The planetoid orbits the Sun between Mars and Jupiter.
1,1.3,3,True,common_voice_en_20405322,The reservoirs are managed by Water Supplies Department of Hong Kong Government.,The reservoirs are managed by water supplier departments of Hong Kong government.
1,1.3,3,True,common_voice_en_20556516,"Stephen the First, the first king of Hungary, founded an episcopate there.","Stephen I, the first king of Hungary founded an episcopate there."
1,1.3,3,True,common_voice_en_20556517,Dunbar takes action but also takes a bullet leaving him blind.,Dunbar takes action but also takes a bullet leaving him blind.
1,1.3,3,True,common_voice_en_20685731,He can do a lot of things.,he can do a lot of things
1,1.3,3,True,common_voice_en_20685733,Its county seat and largest city is Morgan.,It's QuantiSync and I just sitting in mall
1,1.3,3,True,common_voice_en_20688632,It also marked a temporary halt to any development of the game series.,It also marked a temporary halt to any development of the game series.
1,1.3,3,True,common_voice_en_20688664,Neither can be historically proven.,Neither can make historically bolder services for the nation.
1,1.3,3,True,common_voice_en_20688727,"The ""Old South"" also refers to the tradition of Southerners voting the Democratic ticket.",The Old South also refers to the tradition of Zangardz voting that democratic ticket.
1,1.3,3,True,common_voice_en_20688728,Watford is on the main Grand Union Canal route northwards from London.,But Ford is on the main Grand Union Canal route northwards from Madan.
1,1.3,3,True,common_voice_en_20688746,The best the quicker algorithm converges.,The best the quicker algorithm converges
1,1.3,3,True,common_voice_en_20688785,"When the girl improves, Charlotte takes her home to Boston.",I'm going to go home to Boston.
1,1.3,3,True,common_voice_en_20928833,She took up her hat and pinned it on.,She took up her hat and pinned it on.
1,1.3,3,True,common_voice_en_20928834,"Via his step-daughter, he was father-in-law to Labour politician Raymond Johansen.",where his stepdaughter was father-in-law to Labour politician Rambun Johnson.
1,1.3,3,True,common_voice_en_20984231,He earned a reputation as one of the best gunsmiths in the colony.,He earned a reputation as one of the best gunsmiths in the colony.
1,1.3,3,True,common_voice_en_20984234,"The railway uses a slightly different spelling for the town of ""Louisbourg"".",The railway used a slightly different spelling for the town of Lewisburg.
1,1.3,3,True,common_voice_en_21332805,He served on the Eastern Front.,He served on the Eastern Front.
1,1.3,3,True,common_voice_en_21332807,No damage was reported there.,No damage was reported there.
1,1.3,3,True,common_voice_en_21367754,The Second Boer War Battle of Modder River took place here.,The second Boer War battle of Model River took place here.
1,1.3,3,True,common_voice_en_21367755,The inhabitants would have preferred to remain as independent municipalities.,The inhabitants would have preferred to remain as independent municipalities.
1,1.3,3,True,common_voice_en_21401014,"According to it, both Iodame and Athena were daughters of Itonus.","According to it, both Iodame and Athena were daughters of Aetinos."
1,1.3,3,True,common_voice_en_21401015,"Thus, ""Mesopotamia"" required a new writing project for the band.",Does Mesopotamia require a new writing project for the band?
1,1.3,3,True,common_voice_en_21522616,"Internally it provided five registers plus the program counter, but no stack pointer.",internally it provided five registers plus the program contact but no stack pointer
1,1.3,3,True,common_voice_en_21522619,Attempts to reduce wave drag can be seen on all high-speed aircraft.,Attempt to reduce wave drag can be seen on all high-speed aircraft.
1,1.3,3,True,common_voice_en_21702346,It has five anicuts on it which regulates the flow of water.,It was 5 canisters on it which regulate the flow of water.
1,1.3,3,True,common_voice_en_21702349,The area was served by Saint Stephen Anglican Church and Wesley United Church.,The area was served by St. Stephen Anglican Church and Weasley Niagara church
1,1.3,3,True,common_voice_en_21730660,Major's comfortable re-election as Conservative Leader failed to restore his authority.,Major's comfortable re-elections as conservative leader failed to restore his authority.
1,1.3,3,True,common_voice_en_21730661,His high school track coach was legendary coach Kye Courtney.,His high school track coach was legendary coach Kay Courtney.
1,1.3,3,True,common_voice_en_21780812,The large Fortymile caribou herd roams near the highway.,The large 40 mile caribou herd roams near the highway.
1,1.3,3,True,common_voice_en_21780825,Some individuals may see a decrease in their symptoms within weeks or months.,Some individuals may see a decrease in their symptoms within weeks or months.
1,1.3,3,True,common_voice_en_22159151,nine,Nine.
1,1.3,3,True,common_voice_en_22334089,"Electric shears, a wrecking ball and oxy-acetylene torches were used.","Electric shears, a breaking ball and oxy-acetylene torches were used."
1,1.3,3,True,common_voice_en_22334090,It remained in the group's live set after Halliwell's departure.,It remained in the group's life set after Halliwells departure
1,1.3,3,True,common_voice_en_22339444,They attacked in massed formations and died by the hundreds.,They attacked in massed formation and died by the hundreds.
1,1.3,3,True,common_voice_en_22495699,"There are two described species, both endemic to Brazil.",There are two described species both endemic to Brazil.
1,1.3,3,True,common_voice_en_22495717,She was awarded a battle honour.,She was awarded a Battle Honor
1,1.3,3,True,common_voice_en_22588810,"I'm more intrigued by the ""psychological"" experience: the disorientation, the absurdity, the terror.","I am more intrigued by the psychological experience, the disorientation, the absurdity, the terror."
1,1.3,3,True,common_voice_en_22588894,"The puzzle itself was designed by Paul Hoffman under the pseudonym ""Doctor Crypton"".",The puzzle itself was designed by Paul Hoffman under the pseudonym Dr. Krypton
1,1.3,3,True,common_voice_en_22866439,The British continued to use the site as a hospital.,The British continued to use the site as a hospital.
1,1.3,3,True,common_voice_en_22968575,There is no intermediate status; nobody in enemy hands can be outside the law.,There is no intermediate status. Nobody in Henny Hands can be outside the law
1,1.3,3,True,common_voice_en_22968579,Some dances show primarily a single influence.,Some dancers show primarily a single influence.
1,1.3,3,True,common_voice_en_23835356,"He also composed the theme song, ""Bit by Bit"", sung by Stephanie Mills.",He also composed the theme song Bit by bit sung by Stephanie Mills.
1,1.3,3,True,common_voice_en_23835357,"Another house guest was Walter Hayes, vice-president of Ford of Europe.","Another house guest was Walter Hayes, vice president of Ford of Europe."
1,1.3,3,True,common_voice_en_23852945,Forty were killed by the Laurel Run Dam failure.,Forty were killed by the Laurel Run Dam failure.
1,1.3,3,True,common_voice_en_23852947,"In cities, driving speeds are set by which lane a driver is in.","In cities, driving speeds are set by which lane a driver is in."
1,1.3,3,True,common_voice_en_23964609,The fifth and current bishop is Robert Joseph McManus.,The fifth and current bishop is Robert Joseph MacMillan.
1,1.3,3,True,common_voice_en_23964610,Singleton had a daughter with each of her husbands.,Singleton had a daughter with each of her husbands.
1,1.3,3,True,common_voice_en_2396842,James read the information on the screen and could not believe it.,James read the information on the screen and could not believe it.
1,1.3,3,True,common_voice_en_23993139,This is farewell.,This is farewell
1,1.3,3,True,common_voice_en_24017916,"This entails a ""training in the art of prayer"".",This entails a training in the art of prayer.
1,1.3,3,True,common_voice_en_24564414,It was the fifth ascent of Talung.,It was the fifth ascent of Tallinn.
1,1.3,3,True,common_voice_en_24564417,"It was used in the film ""Sliding Doors"".",It was used in the film Sliding Doors.
1,1.3,3,True,common_voice_en_24960198,It is the pinnacle of the classic Malay civilisation.,It is the pinnacle of the classic Malay civilization.
1,1.3,3,True,common_voice_en_25187523,There is no support for varying aspect ratios or force feedback controllers.,There is no support for weighing aspect ratios or force feedback controllers.
1,1.3,3,True,common_voice_en_25224986,Richard appointed a group of local supporters to the council.,Richard appointed a group of local supporters to the council.
1,1.3,3,True,common_voice_en_25260,It's because you were not born.,It's because you were not born.
1,1.3,3,True,common_voice_en_25261,We've still got two bucks left!,We have still got two bucks left.
1,1.3,3,True,common_voice_en_2556789,How should I know?,How should I know?
1,1.3,3,True,common_voice_en_25613863,He walked more than twice as many batters as he struck out.,"He walked more than twice as many batters, as he struck out."
1,1.3,3,True,common_voice_en_25791238,The lower level of the church has an auditorium with a stage.,The lower level of the church has a rudiculous stage.
1,1.3,3,True,common_voice_en_25845292,"However, the song was not used until It's Hard.","However, the song was not used until its hard."
1,1.3,3,True,common_voice_en_25845294,It is located at a geographical headland and surrounds the town of Sisters Beach.,It is located at the geographical head land and surrounds the town of Sisters Beach.
1,1.3,3,True,common_voice_en_25861968,"He was the father of Olof Celsius, Nils Celsius and Johan Celsius.","He was the father of Honos Celsius, Neal Celsius and Johan Celsius."
1,1.3,3,True,common_voice_en_26072506,In this case one of his teammates will substitute a midfielder to keep up the pace.,"In this case, one of his teammates will substitute a midfielder to keep up the pace."
1,1.3,3,True,common_voice_en_26272203,She did not seem to be able to keep in personal touch with them.,She did not seem to be able to keep in personal touch with them.
1,1.3,3,True,common_voice_en_26675807,Gordon has a primary school and neighbourhood oval.,Jordan has a primary school and neighborhood oval.
1,1.3,3,True,common_voice_en_26675808,It isn't theatrical!,It isn't the afterthought.
1,1.3,3,True,common_voice_en_26940741,The song consists of three verses in total.,The sound and discs of J-Wheels are included.
1,1.3,3,True,common_voice_en_26945559,The path he has chosen for us is the right one!,The path he has chosen for us is the right one.
1,1.3,3,True,common_voice_en_26947132,Would he ever sleep again?,Would you ever sleep again?
1,1.3,3,True,common_voice_en_26947147,The mountain's forest is threatened by logging and the spread of agriculture.,The mountains forest is threatened by logging and the spread of agriculture.
1,1.3,3,True,common_voice_en_26950523,Tot finds a doll he'd lost and is allowed to take it with him.,Todd finds a doll he'd lost and is allowed to take it with him.
1,1.3,3,True,common_voice_en_26950526,"A Baraita taught that Zelophehad's daughters were wise, Torah students, and righteous.","A Beraita taught that Zalofahad's daughters were wise, Torah students and righteous."
1,1.3,3,True,common_voice_en_26956325,"For them, she performed in at least six silent films including one feature-length production.","For them, she performed at least 6 silent frames including one feature length reduction."
1,1.3,3,True,common_voice_en_26957757,Source code was closed until that.,source code was closed until that
1,1.3,3,True,common_voice_en_26957760,The widespread use of Chubynsky's lyrics among Ukrainophiles was very rapid.,The widespread use of Chabinsky's lyrics among Ukrainophiles was very rapid.
1,1.3,3,True,common_voice_en_27076011,He did this by obscuring the reflector with a mask containing two vertical slits.,We did this by obscuring the reflector with a mask containing two vertical slits.
1,1.3,3,True,common_voice_en_27171404,The Wixom plant itself was idled a year later.,The wisdom plant itself was idled a year later.
1,1.3,3,True,common_voice_en_27171405,"The book critically examined the claims of dowsing, homeopathy, parapsychology, perpetual motion and Ufology.","The book critically examined the claims of dowsing, homeopathy, parapsychology, perpetual motion and ufology."
1,1.3,3,True,common_voice_en_27287235,The architect for the redesign was Jon Jerde.,The architect for redesign was John Gerday.
1,1.3,3,True,common_voice_en_27287237,Wang Lun and his deputies eventually arrive on the scene and stop the fight.,Wang Lun and his deputies eventually arrive on the scene and start to fight.
1,1.3,3,True,common_voice_en_27406749,The other major difference between tropical and arctic alpine ecology is the temperature differences.,The other major difference between tropical and arctic alpine ecology is the temperature differences.
1,1.3,3,True,common_voice_en_27406751,This repair construction disrupts nearby habitats.,This repair construction disrupts nearby habitats.
1,1.3,3,True,common_voice_en_27655905,The site was from the sea and from London.,The site was from the sea and from London.
1,1.3,3,True,common_voice_en_27655907,"Like many transmorphs, she reverts to her human form if exhausted or knocked unconscious.","Like many transmorphs, she reverts to her human form if exhausted or knocked unconscious."
1,1.3,3,True,common_voice_en_27846447,"The town was briefly known as Smelter, before being renamed McGill, after the ranch.",The town was briefly known as Smelter before being renamed McGill after the ranch.
1,1.3,3,True,common_voice_en_27846449,"Born in Felixstowe, Suffolk, Paice went to the independent Framlingham College.","Born in Felixstorff, Suffolk, Price went to the Independent Framlingham College."
1,1.3,3,True,common_voice_en_28369449,Hanratty was on hand to see Brady Quinn break his record for passing touchdowns.,Henry was on hand to see Brady Queen break his record for passing touchdowns.
1,1.3,3,True,common_voice_en_28575663,Primary endosymbiosis involves the engulfment of a bacterium by another free living organism.,Primary endosymbiosis involves the engulfment of a bacterium by another free living organism.
1,1.3,3,True,common_voice_en_28775906,The ball struck the foul pole well above the Green Monster.,The ball struck the foul pole well above the green monster.
1,1.3,3,True,common_voice_en_28776327,"McIntyre, however, defeated Richter in two separate matches in Bill Watts's Mid-South Wrestling Association.","Klinta, however defeated Richer in two separate matches in Bill Watt's Mid-South Wrestling Association."
1,1.3,3,True,common_voice_en_29312798,Commanders Robert Fancy and Ian McGhie were court martialled and reprimanded over the incident.,"Commanders Robert Stancy and Ian McGinney were court-martialed, and reprimanded over the incident."
1,1.3,3,True,common_voice_en_30512895,Blessed are those who have died in the Lord and have not seen them.,the rest are those who have died in the lord and have not seen
1,1.3,3,True,common_voice_en_30512896,He also won the South African National Time Trial Championships at junior level.,He also won the South African National Time Travel Championship at junior level.
1,1.3,3,True,common_voice_en_30676706,"Rebellion then developed and released ""Evil Genius Online"".",Italian then developed and released Even Genius Online
1,1.3,3,True,common_voice_en_30676708,He oversaw the transition of the Danish navy from sail to early steam power.,He oversaw the transmission of a Danish Navy from sail to early stream power.
1,1.3,3,True,common_voice_en_31444527,Chernov has been wounded several times while working in conflict zones.,Chernov has been wounded several times while working in conflict zone.
1,1.3,3,True,common_voice_en_31444528,He also completed his PhD at Mysore University.,He also completed his PhD at Mysore University.
1,1.3,3,True,common_voice_en_31510273,It was called the Mudaliar Commission after him.,It was called the Modular Commission After.
1,1.3,3,True,common_voice_en_31510281,"Scholars agree that ""Karen"" historically refers to racism.",Scholars argue that Karen historically refers to racism.
1,1.3,3,True,common_voice_en_31692279,Leading to the conclusion that the dikes must have originated from separate magma chambers.,Leading to the conclusion that dykes must have originated from separate magma chambers.
1,1.3,3,True,common_voice_en_31693746,Rafiqul was involved in the politics of Chhatra League in his student life.,Raufiqul was involved in the politics of Chhatra League in his student life.
1,1.3,3,True,common_voice_en_31693756,Later in the year she finally won election to Sheffield City Council.,"Later in the year, she finally won election to Sheffield City Council."
1,1.3,3,True,common_voice_en_31705666,He played for the youth categories of Real Betis.,he played for the youth categories of real betties
1,1.3,3,True,common_voice_en_31752858,His first trainers was Vitaliy Khmelnytskyi.,His first credits were with Ben Zuchinansky.
1,1.3,3,True,common_voice_en_32285338,Then the old quarries were used as landfills.,Then the authorities were used as landfills.
1,1.3,3,True,common_voice_en_33067832,You can thank God for your good fortune today.,You can thank God for your good fortune today.
1,1.3,3,True,common_voice_en_33067836,This required the demolition of several properties.,this required the demolition of several properties
1,1.3,3,True,common_voice_en_33226454,"Her other works include ""Christmas(Short film)"".",Her other works include Christmas short film
1,1.3,3,True,common_voice_en_33226457,The gang originated in the Minneapolis–Saint Paul metropolitan area.,The gang originated in the Minneapolis and Paul Metropolitan area.
1,1.3,3,True,common_voice_en_335847,Seize the day.,size the day
1,1.3,3,True,common_voice_en_34693,She joined up too.,She joined up to
1,1.3,3,True,common_voice_en_348928,Procrastination is the thief of time.,Procrastination is a thief of time.
1,1.3,3,True,common_voice_en_34954464,Other particle states originate from strings beginning and ending on the same D-brane.,Other particle states originate from strings beginning and ending on the same degree.
1,1.3,3,True,common_voice_en_34954466,"The corner stone was laid by Sir Mortimer Clarke, Lieutenant Governor of Ontario.","The car was shown on the late Wednesday in Montemar, Canada to an electronic auditorium."
1,1.3,3,True,common_voice_en_35066410,They'll get you the answer or let you know where to find it.,They will get you the answer or let you know where to find it.
1,1.3,3,True,common_voice_en_35066412,Thus a graph must be sparse enough to justify an adjacency list representation.,Thus a graph must be sparse enough to justify an adjacency list representation.
1,1.3,3,True,common_voice_en_35194177,The original county seat was the town of Ben Ficklin.,The original county seat was the town of Benficlean.
1,1.3,3,True,common_voice_en_35363363,The honeydew can rain down on neighboring and understory plants.,Honeydew can rain down on neighboring and understored plants.
1,1.3,3,True,common_voice_en_35571406,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.
1,1.3,3,True,common_voice_en_36641653,They had no recognised uniform and wore practical clothing as the season required.,They had no recognized uniform and wore practical clothing as the season required.
1,1.3,3,True,common_voice_en_36641656,The economy is primarily based on coconut husking and farming.,The economy is primarily based on the coconut husking and farming.
1,1.3,3,True,common_voice_en_36643257,"He marched further that day, but later retreated to Farnham.","He marched further that day, but later retreated to Farnham."
1,1.3,3,True,common_voice_en_36643261,The majority of people who live in Leonville are Catholics.,The majority of people who live in Leonville are Catholics.
1,1.3,3,True,common_voice_en_36724595,"A large advocate of outdoor conservation, he works largely with Ducks Unlimited.","A large advocate of outdoor conservation, he works largely with ducks unlimited."
1,1.3,3,True,common_voice_en_36724596,"They typically form proximally during Strombolian eruptions, and are common at strongly peralkaline volcanoes.",They typically come approximately during strong beryllium eruptions and are common at strongly pergolined volcanoes.
1,1.3,3,True,common_voice_en_36734620,It might be in this writer's Top Ten!,It might be in this writer's top 10.
1,1.3,3,True,common_voice_en_36736777,They have two adult sons.,They have two adult sons.
1,1.3,3,True,common_voice_en_36800746,The bedroom farce is perhaps the most common form of farce.,The bedroom farce is perhaps the most common form of farce.
1,1.3,3,True,common_voice_en_36823641,There are six stamens.,There are six stamens.
1,1.3,3,True,common_voice_en_36860119,He is Catholic and a member of the Social Democratic Party of Germany.,He is Catholic and a member of the Social Democratic Party of Germany.
1,1.3,3,True,common_voice_en_36860122,The municipality consists of many islands.,The municipality consists of many islands.
1,1.3,3,True,common_voice_en_36863845,"However, its location and other information is yet to be announced.","However, its location and other information is yet to be announced."
1,1.3,3,True,common_voice_en_36863846,The hotel is located right opposite Galle Face Green facing the Indian Ocean.,The hotel is located right opposite Galle Face Green facing the Indian Ocean.
1,1.3,3,True,common_voice_en_36925177,Many of the priests and old chiefs are considered sacred persons.,Many of the priests and old chiefs are considered sacred persons.
1,1.3,3,True,common_voice_en_36927405,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.
1,1.3,3,True,common_voice_en_36927420,The actors consciously supported the high parts of gods and goddesses.,The actors consciously supported the high parts of gods and goddesses.
1,1.3,3,True,common_voice_en_36933910,I dreamed I was walking through a fine rich country.,I dreamed that i was walking through a fine rich country.
1,1.3,3,True,common_voice_en_36933912,The Grand Lama was worshiped as a true and living god.,The Grand Lama was worshipped as a true and living God.
1,1.3,3,True,common_voice_en_36992757,"Rabbits, mice, ground squirrels, birds, insects and lizards are staples.","Rabbits, mice, ground squirrels birds insects and lizards are staples"
1,1.3,3,True,common_voice_en_36992760,Adyar has a bus depot operating both intra-city and inter-city buses.,Adyar has a bus depot operating both intra-city and inter city buses.
1,1.3,3,True,common_voice_en_37012934,Alyx and Fafhrd's affair is mentioned.,Alice and the fairy affair is mentioned
1,1.3,3,True,common_voice_en_37021060,"More recent popular titles include ""Prime Suspect,"" ""The Forsyte Saga,"" ""Sherlock,"" and ""Downton Abbey"".","More recent popular titles include Trump's Specter, Forsyth, Saga-Sarlock and Downton Abbey."
1,1.3,3,True,common_voice_en_37021989,Botswana sent two boxers to Athens.,Botswana sent a boxer to Adams.
1,1.3,3,True,common_voice_en_37024617,Kemmerich was thus elected the new Thuringian Minister President.,Kamaric was thus elected the new Thuringian Minister President.
1,1.3,3,True,common_voice_en_37032601,The installations that form the basis for any operation or system.,the installations that form the basis for any operation or system
1,1.3,3,True,common_voice_en_37032602,"The settlement's principal tourist attraction is the famous Borisoglebsky Monastery, now a museum.","The settlement's principal tourist attraction is the famous Borys Glybecki Monastery, now a museum."
1,1.3,3,True,common_voice_en_37035266,She was the first foreigner in Japan to receive the award.,She was the first foreigner in Japan to receive the award.
1,1.3,3,True,common_voice_en_37035269,Meir Park and Dizengoff Street are named after him.,Meer Park and Dissenghoff Street are named after him.
1,1.3,3,True,common_voice_en_37045701,Boyd was not always popular with rank-and-file officers.,The
1,1.3,3,True,common_voice_en_37121837,Machan argued against animal rights in his widely reprinted paper Do Animals Have Rights?,Macken argue against animal rights in his widely reprinted paper do animals have rights
1,1.3,3,True,common_voice_en_37236919,A rip line simultaneously tears open the top of the balloon.,A rip-lens Hamilton is retired so open the top of the bedroom
1,1.3,3,True,common_voice_en_37236920,"John Canoe, from Axim, Ghana, was an Akan from the Ahanta.",John Canoe from Axiom Ghana was an icon from the AHAARTA.
1,1.3,3,True,common_voice_en_37264767,"Barsi's first role was in ""Fatal Vision"", playing the three-year-old Kimberley MacDonald.","Barsi's first role was in Fatal Vision, playing the three-year old Kim Ming McDonnell."
1,1.3,3,True,common_voice_en_37277971,Even the guards who line the road must turn their backs.,Even the gods who line the road must turn their backs.
1,1.3,3,True,common_voice_en_37300152,A dining area was set up in the resulting space.,metamming media was set up in the accepting space
1,1.3,3,True,common_voice_en_37318569,It is located to the northwest.,It is located to the North West
1,1.3,3,True,common_voice_en_37318570,This was done in the imperial household until the end of the Edo era.,This was done in the imperial household until the end of Edo era.
1,1.3,3,True,common_voice_en_37323803,"Jef Raskin jokingly stated: Yes, we named our software after a bug.","Jeff Reskin jokingly stated, yes we named our software after a bug."
1,1.3,3,True,common_voice_en_37329538,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced."
1,1.3,3,True,common_voice_en_37329539,The way of heaven is distant and unknown.,The way of heaven is distant and unknown.
1,1.3,3,True,common_voice_en_37329970,Mr. Dooley reputedly sold over a million copies.,Mr. Dooley reputedly sold over a million copies
1,1.3,3,True,common_voice_en_37330923,It was in this area that numerous families of African-American descent settled.,It was in this area that numerous families of African American descent settled.
1,1.3,3,True,common_voice_en_37431886,The launching station incorporates a tracking camera with two lenses.,These are launching station incorporates of tracking camera with two lenses.
1,1.3,3,True,common_voice_en_37498102,He was ten years old when his father was assassinated.,He was 10 years old when his father was assassinated.
1,1.3,3,True,common_voice_en_37498104,He has six children and nine grandchildren.,He has six children and nine grandchildren.
1,1.3,3,True,common_voice_en_37523689,"For Maron, all was connected to God and God was connected to all.","For Madan, all was connected to God and God was connected with all."
1,1.3,3,True,common_voice_en_37523691,They toured with Paul Weller and Razorlight.,They toured with ball weller and razor light.
1,1.3,3,True,common_voice_en_37527871,The legislature considered the Committee's recommendations for curbing and countering radical propaganda.,The legislature considered the committee's recommendations for curbing and countering radical propaganda.
1,1.3,3,True,common_voice_en_37527873,"Furthermore, the equations of motion impose that the Romans mass is constant.",furthermore the equations of motion impose that the roman's mass is constant
1,1.3,3,True,common_voice_en_37556225,"She has also taken Isabel captive after the ""escape"" and kills Sandra.",She has also taken Isabelle captive after the escape and killed Sandra.
1,1.3,3,True,common_voice_en_37556227,Most Egyptian gods were at some time identified with the sun.,Most Egyptian Gods were at some time identified with this one.
1,1.3,3,True,common_voice_en_37570166,Ancient basaltic lava flows gave birth to much of the region.,Ancient basaltic lava flows gave birth to much of the region.
1,1.3,3,True,common_voice_en_37570169,The mother goes to the ash-heap behind the hut.,The mother goes to the ash heap behind the hut.
1,1.3,3,True,common_voice_en_37597194,The musicality of poetry was and is extremely important to his work.,The musicality of poetry was and is extremely important to his work.
1,1.3,3,True,common_voice_en_37597195,The Tourist Information Center is run by the Virden Chamber of Commerce.,The tourist information center is run by the Verden Chamber of Commerce.
1,1.3,3,True,common_voice_en_37627009,"Indeed, ""Berlin work"" became practically synonymous with ""canvas work"".","Indeed, Berlin work became practically synonymous with canvaswork."
1,1.3,3,True,common_voice_en_37627010,The next generation of British zoologists contained both Charles Darwin and Alfred Russel Wallace.,The next generation of British zoologists contained both Charles Darwin and Alfred Russell Wallace.
1,1.3,3,True,common_voice_en_37667969,The hilly regions surrounding the Maya Mountains are formed from Cretaceous limestone.,The hilly regions surrounding the Maya Mountains are formed from Cretaceous limestone.
1,1.3,3,True,common_voice_en_37740855,Isabella walked at the coronation of Queen Anne.,Isabella walked at the coronation of Queen Anne.
1,1.3,3,True,common_voice_en_37740856,He then sent a detachment to attack the military frontier post of Dourados.,He then sent a detachment to attack the military frontier post of Dordogh.
1,1.3,3,True,common_voice_en_37759529,But another thought came to him.,But another thought came to him.
1,1.3,3,True,common_voice_en_37759530,Stanton-on-the-Wolds Golf Club is situated about a mile from the village centre.,Stanchion on the walls golf club is situated about a mile from village center.
1,1.3,3,True,common_voice_en_37799324,The district is located between the two mountain areas Westerwald and Taunus.,The district is located between the two mountain areas Westwald and Daunis.
1,1.3,3,True,common_voice_en_37799327,"Compounding this problem, howling winds drive most of its residents mad.","Compiling this problem, howling winds drive most of the questions mad."
1,1.3,3,True,common_voice_en_37811262,The Adena ground stone tools and axes.,"The arena grounds stones, tools and exits."
1,1.3,3,True,common_voice_en_37811263,Loved it.,loved it
1,1.3,3,True,common_voice_en_37828418,"“I am quite aware of that,” she replied.",I am quite aware of that she look like
1,1.3,3,True,common_voice_en_37845173,"Zigomanis was born in North York, Ontario, but grew up in Markham, Ontario.","Zigomanes was born in North York, Ontario but grew up in Malcom, Ontario."
1,1.3,3,True,common_voice_en_37853057,The Detroit School of Arts offers only Spanish as a foreign language.,The Detroit School of Arts offers only Spanish as a foreign language.
1,1.3,3,True,common_voice_en_37853059,Her parents and her daughter also moved to Mizoram.,Her parents and her daughter also moved to Mizoram.
1,1.3,3,True,common_voice_en_37892950,"Four villages grew within its borders: Girard, Churchill, Sodom, and Seceders Corners.","Four villages grew within its borders. Gregard, Churchill, Sodom and Caesars corner"
1,1.3,3,True,common_voice_en_37907193,Such items can easily be found as surplus and obtained at very little expense.,Such items can easily be found as surplus and obtained at very little expense.
1,1.3,3,True,common_voice_en_37911514,"First numeral describes font weight, second numeral describes font width, third numeral describes position.","First numeral describes font width, second numeral describe font width and third numeral described position."
1,1.3,3,True,common_voice_en_37911516,"Peloza appealed to the Supreme Court, which declined to hear the case.",Telosa appealed to the Supreme Court which declined to hear the case.
1,1.3,3,True,common_voice_en_37935402,"Eachard's own sermons, however, were not superior to those he satirized.","Ichard's own sermons, however were not superior to those he satirized."
1,1.3,3,True,common_voice_en_37947792,Copyright functions by granting the author the right to exclude others.,Copyright functions by granting the author their right to exclude others.
1,1.3,3,True,common_voice_en_37947793,"Cry babies on ""I'll Take You Back"": Tim Owens and Robert Arthur.","Crybabies on I'll Take You Back, Tim Owens and Robert Arthur."
1,1.3,3,True,common_voice_en_37950198,"Ashcroft was an avid football player, playing junior football for Wigan Athletic.",Ashcroft was an avid football player playing junior football for Wigan Athletic.
1,1.3,3,True,common_voice_en_37950200,Thus a detached shock is formed and a more complicated reflection occurs.,Thus a detached shock is formed and more complicated reflection occurs.
1,1.3,3,True,common_voice_en_37950720,"Medicinal plants include Chinese caterpillar fungus, Fritillaria and Codonopsis.","Medicinal plants include Chinese caterpillar fungus, Fritillaria and Codonopsis."
1,1.3,3,True,common_voice_en_37950723,The women also sport pink splash-tops and lycra in the summer months.,The woman also sport pink splash tops and lycra in the summer months.
1,1.3,3,True,common_voice_en_37984062,"Some researchers identify Mount Meru or Sumeru with the Pamirs, northwest of Kashmir.",Some researchers identify Mount Meru or Sumeru with Pamirs northwest of Kashmir.
1,1.3,3,True,common_voice_en_37984064,It was the first state title under head coach Jim Bocci.,It was the first state title under head coach Jim Bocchi.
1,1.3,3,True,common_voice_en_37985024,Fuchsite crystallizes in the monoclinic crystal system.,Fulcite crystallizes in the monoclinic crystal system.
1,1.3,3,True,common_voice_en_38004990,Thus the Byzantines were forced to fight alone.,Thus the bison tens were focused to fight lone.
1,1.3,3,True,common_voice_en_38007655,Among its principal leaders was Daniel Cohn-Bendit.,Among its principal leaders was Daniel Cohen Bendit.
1,1.3,3,True,common_voice_en_38011046,It would have been her first marathon starting with the elite field.,It would have been her first marathon starting with the light field.
1,1.3,3,True,common_voice_en_38011049,"Deciduous woodlands are dominated by trees such as wild seringa, copalwood and Zambezi teak.","Decidious woodlands are dominated by trees such as wild seringa, copalwood and zambesi teak."
1,1.3,3,True,common_voice_en_38013834,It goes by the common name of Wright's amaranth.,It goes by the common name of Wright's Amurath.
1,1.3,3,True,common_voice_en_38013836,His daughter Nigar Hazi also denied all charges.,"His daughter, Niger has also denied all charges."
1,1.3,3,True,common_voice_en_38017075,"The school offers many unique and different classes, ranging from astronomy to television production.",The school offers many unique and different classes ranging from astronomy to television production.
1,1.3,3,True,common_voice_en_38046793,"Struve attempted to build a national school in this area, but with limited success.",Struve attempted to build a national school in this area but with limited success.
1,1.3,3,True,common_voice_en_38046796,The other candidates barely made a showing.,The other candidates barely made a showing.
1,1.3,3,True,common_voice_en_38091212,"Because ""Little Big Mom"" deals with leprosy, it has never been released in Japan.","Because Little Big Mom deals with leprosy, it has never been released in Japan."
